site,date,year,month,sst_mean
ehn,1993-07-16,1993,7,12.358406066894531
ehn,1993-08-16,1993,8,12.41381549835205
ehn,1993-09-16,1993,9,11.939909934997559
ehn,1993-10-16,1993,10,12.749021530151367
ehn,1993-11-16,1993,11,13.00584602355957
ehn,1993-12-16,1993,12,14.041746139526367
ehn,1994-01-16,1994,1,14.649969100952148
ehn,1994-02-15,1994,2,15.932522773742676
ehn,1994-03-16,1994,3,15.575441360473633
ehn,1994-04-16,1994,4,14.961605072021484
ehn,1994-05-16,1994,5,13.653878211975098
ehn,1994-06-16,1994,6,12.760122299194336
ehn,1994-07-16,1994,7,12.310531616210938
ehn,1994-08-16,1994,8,12.169178009033203
ehn,1994-09-16,1994,9,11.436576843261719
ehn,1994-10-16,1994,10,12.075937271118164
ehn,1994-11-16,1994,11,12.787903785705566
ehn,1994-12-16,1994,12,14.370803833007813
ehn,1995-01-16,1995,1,15.538982391357422
ehn,1995-02-15,1995,2,16.03985595703125
ehn,1995-03-16,1995,3,15.913053512573242
ehn,1995-04-16,1995,4,14.189698219299316
ehn,1995-05-16,1995,5,13.084894180297852
ehn,1995-06-16,1995,6,12.706478118896484
ehn,1995-07-16,1995,7,12.139625549316406
ehn,1995-08-16,1995,8,11.784990310668945
ehn,1995-09-16,1995,9,11.396503448486328
ehn,1995-10-16,1995,10,12.097444534301758
ehn,1995-11-16,1995,11,12.750264167785645
ehn,1995-12-16,1995,12,13.519838333129883
ehn,1996-01-16,1996,1,14.930291175842285
ehn,1996-02-15,1996,2,15.395523071289063
ehn,1996-03-16,1996,3,15.30197525024414
ehn,1996-04-16,1996,4,14.336854934692383
ehn,1996-05-16,1996,5,13.40083122253418
ehn,1996-06-16,1996,6,12.879035949707031
ehn,1996-07-16,1996,7,12.278718948364258
ehn,1996-08-16,1996,8,11.942108154296875
ehn,1996-09-16,1996,9,11.279958724975586
ehn,1996-10-16,1996,10,11.558342933654785
ehn,1996-11-16,1996,11,12.263193130493164
ehn,1996-12-16,1996,12,13.26041030883789
ehn,1997-01-16,1997,1,14.788338661193848
ehn,1997-02-15,1997,2,15.90504264831543
ehn,1997-03-16,1997,3,15.778461456298828
ehn,1997-04-16,1997,4,14.931314468383789
ehn,1997-05-16,1997,5,13.601903915405273
ehn,1997-06-16,1997,6,13.182008743286133
ehn,1997-07-16,1997,7,12.562625885009766
ehn,1997-08-16,1997,8,12.277295112609863
ehn,1997-09-16,1997,9,12.114097595214844
ehn,1997-10-16,1997,10,12.866374969482422
ehn,1997-11-16,1997,11,13.385436058044434
ehn,1997-12-16,1997,12,14.546499252319336
ehn,1998-01-16,1998,1,16.109952926635742
ehn,1998-02-15,1998,2,16.473764419555664
ehn,1998-03-16,1998,3,15.826210021972656
ehn,1998-04-16,1998,4,14.76449966430664
ehn,1998-05-16,1998,5,13.951675415039063
ehn,1998-06-16,1998,6,13.360161781311035
ehn,1998-07-16,1998,7,12.741687774658203
ehn,1998-08-16,1998,8,12.4837646484375
ehn,1998-09-16,1998,9,12.119878768920898
ehn,1998-10-16,1998,10,12.443124771118164
ehn,1998-11-16,1998,11,13.221471786499023
ehn,1998-12-16,1998,12,14.784786224365234
ehn,1999-01-16,1999,1,15.999441146850586
ehn,1999-02-15,1999,2,16.55485725402832
ehn,1999-03-16,1999,3,16.67705535888672
ehn,1999-04-16,1999,4,15.339073181152344
ehn,1999-05-16,1999,5,14.31795597076416
ehn,1999-06-16,1999,6,13.80109977722168
ehn,1999-07-16,1999,7,13.12550163269043
ehn,1999-08-16,1999,8,12.636990547180176
ehn,1999-09-16,1999,9,12.213409423828125
ehn,1999-10-16,1999,10,12.861124038696289
ehn,1999-11-16,1999,11,13.484663009643555
ehn,1999-12-16,1999,12,14.769268989562988
ehn,2000-01-16,2000,1,15.749504089355469
ehn,2000-02-15,2000,2,16.353214263916016
ehn,2000-03-16,2000,3,16.46603775024414
ehn,2000-04-16,2000,4,15.419904708862305
ehn,2000-05-16,2000,5,14.172542572021484
ehn,2000-06-16,2000,6,13.527406692504883
ehn,2000-07-16,2000,7,12.79719352722168
ehn,2000-08-16,2000,8,12.734634399414063
ehn,2000-09-16,2000,9,12.219003677368164
ehn,2000-10-16,2000,10,12.758378028869629
ehn,2000-11-16,2000,11,13.969694137573242
ehn,2000-12-16,2000,12,15.022217750549316
ehn,2001-01-16,2001,1,15.822502136230469
ehn,2001-02-15,2001,2,16.79676055908203
ehn,2001-03-16,2001,3,16.907203674316406
ehn,2001-04-16,2001,4,15.954904556274414
ehn,2001-05-16,2001,5,14.728496551513672
ehn,2001-06-16,2001,6,13.998983383178711
ehn,2001-07-16,2001,7,13.00223159790039
ehn,2001-08-16,2001,8,12.779306411743164
ehn,2001-09-16,2001,9,12.664329528808594
ehn,2001-10-16,2001,10,12.951093673706055
ehn,2001-11-16,2001,11,13.209394454956055
ehn,2001-12-16,2001,12,14.034568786621094
ehn,2002-01-16,2002,1,14.921600341796875
ehn,2002-02-15,2002,2,15.803810119628906
ehn,2002-03-16,2002,3,16.006872177124023
ehn,2002-04-16,2002,4,15.036319732666016
ehn,2002-05-16,2002,5,14.51555061340332
ehn,2002-06-16,2002,6,13.652451515197754
ehn,2002-07-16,2002,7,12.885196685791016
ehn,2002-08-16,2002,8,12.751283645629883
ehn,2002-09-16,2002,9,12.391082763671875
ehn,2002-10-16,2002,10,13.07845687866211
ehn,2002-11-16,2002,11,13.139303207397461
ehn,2002-12-16,2002,12,14.018695831298828
ehn,2003-01-16,2003,1,15.32396125793457
ehn,2003-02-15,2003,2,16.03012466430664
ehn,2003-03-16,2003,3,16.173778533935547
ehn,2003-04-16,2003,4,15.122358322143555
ehn,2003-05-16,2003,5,13.946500778198242
ehn,2003-06-16,2003,6,13.354201316833496
ehn,2003-07-16,2003,7,12.468538284301758
ehn,2003-08-16,2003,8,12.242603302001953
ehn,2003-09-16,2003,9,11.861626625061035
ehn,2003-10-16,2003,10,12.370967864990234
ehn,2003-11-16,2003,11,13.00649642944336
ehn,2003-12-16,2003,12,14.366350173950195
ehn,2004-01-16,2004,1,15.269227981567383
ehn,2004-02-15,2004,2,15.830462455749512
ehn,2004-03-16,2004,3,15.661454200744629
ehn,2004-04-16,2004,4,15.305599212646484
ehn,2004-05-16,2004,5,13.559210777282715
ehn,2004-06-16,2004,6,12.704817771911621
ehn,2004-07-16,2004,7,12.246763229370117
ehn,2004-08-16,2004,8,12.1444091796875
ehn,2004-09-16,2004,9,11.946771621704102
ehn,2004-10-16,2004,10,12.362780570983887
ehn,2004-11-16,2004,11,13.229619979858398
ehn,2004-12-16,2004,12,14.268465042114258
ehn,2005-01-16,2005,1,15.376758575439453
ehn,2005-02-15,2005,2,16.055068969726563
ehn,2005-03-16,2005,3,15.574050903320313
ehn,2005-04-16,2005,4,14.867146492004395
ehn,2005-05-16,2005,5,13.529808044433594
ehn,2005-06-16,2005,6,13.133243560791016
ehn,2005-07-16,2005,7,12.696393966674805
ehn,2005-08-16,2005,8,12.415214538574219
ehn,2005-09-16,2005,9,12.035886764526367
ehn,2005-10-16,2005,10,12.885210037231445
ehn,2005-11-16,2005,11,13.46762466430664
ehn,2005-12-16,2005,12,14.524445533752441
ehn,2006-01-16,2006,1,15.413819313049316
ehn,2006-02-15,2006,2,16.26099395751953
ehn,2006-03-16,2006,3,16.461002349853516
ehn,2006-04-16,2006,4,15.115535736083984
ehn,2006-05-16,2006,5,13.186416625976563
ehn,2006-06-16,2006,6,12.922429084777832
ehn,2006-07-16,2006,7,12.482925415039063
ehn,2006-08-16,2006,8,12.386545181274414
ehn,2006-09-16,2006,9,12.071682929992676
ehn,2006-10-16,2006,10,12.705259323120117
ehn,2006-11-16,2006,11,13.256613731384277
ehn,2006-12-16,2006,12,14.55721378326416
ehn,2007-01-16,2007,1,15.52871322631836
ehn,2007-02-15,2007,2,16.494815826416016
ehn,2007-03-16,2007,3,16.530881881713867
ehn,2007-04-16,2007,4,15.175874710083008
ehn,2007-05-16,2007,5,14.189166069030762
ehn,2007-06-16,2007,6,13.190370559692383
ehn,2007-07-16,2007,7,12.270845413208008
ehn,2007-08-16,2007,8,12.307554244995117
ehn,2007-09-16,2007,9,12.042177200317383
ehn,2007-10-16,2007,10,12.644838333129883
ehn,2007-11-16,2007,11,13.812276840209961
ehn,2007-12-16,2007,12,14.797033309936523
ehn,2008-01-16,2008,1,15.907567977905273
ehn,2008-02-15,2008,2,16.438812255859375
ehn,2008-03-16,2008,3,16.561429977416992
ehn,2008-04-16,2008,4,15.289263725280762
ehn,2008-05-16,2008,5,14.29269027709961
ehn,2008-06-16,2008,6,13.644947052001953
ehn,2008-07-16,2008,7,12.690053939819336
ehn,2008-08-16,2008,8,12.161040306091309
ehn,2008-09-16,2008,9,11.851724624633789
ehn,2008-10-16,2008,10,12.796286582946777
ehn,2008-11-16,2008,11,13.381805419921875
ehn,2008-12-16,2008,12,14.119633674621582
ehn,2009-01-16,2009,1,15.368613243103027
ehn,2009-02-15,2009,2,16.446863174438477
ehn,2009-03-16,2009,3,15.903219223022461
ehn,2009-04-16,2009,4,15.479628562927246
ehn,2009-05-16,2009,5,13.774621963500977
ehn,2009-06-16,2009,6,13.491510391235352
ehn,2009-07-16,2009,7,12.939955711364746
ehn,2009-08-16,2009,8,12.369256973266602
ehn,2009-09-16,2009,9,12.1229248046875
ehn,2009-10-16,2009,10,12.261119842529297
ehn,2009-11-16,2009,11,13.403070449829102
ehn,2009-12-16,2009,12,14.954568862915039
ehn,2010-01-16,2010,1,15.841121673583984
ehn,2010-02-15,2010,2,17.405588150024414
ehn,2010-03-16,2010,3,16.970029830932617
ehn,2010-04-16,2010,4,15.881216049194336
ehn,2010-05-16,2010,5,14.377012252807617
ehn,2010-06-16,2010,6,13.588542938232422
ehn,2010-07-16,2010,7,12.59208869934082
ehn,2010-08-16,2010,8,12.362504959106445
ehn,2010-09-16,2010,9,11.814106941223145
ehn,2010-10-16,2010,10,12.456758499145508
ehn,2010-11-16,2010,11,13.498007774353027
ehn,2010-12-16,2010,12,14.844322204589844
ehn,2011-01-16,2011,1,15.766505241394043
ehn,2011-02-15,2011,2,16.38780403137207
ehn,2011-03-16,2011,3,16.00495719909668
ehn,2011-04-16,2011,4,15.35852336883545
ehn,2011-05-16,2011,5,14.151870727539063
ehn,2011-06-16,2011,6,13.660550117492676
ehn,2011-07-16,2011,7,12.628561019897461
ehn,2011-08-16,2011,8,12.572161674499512
ehn,2011-09-16,2011,9,12.317468643188477
ehn,2011-10-16,2011,10,12.731475830078125
ehn,2011-11-16,2011,11,13.23963737487793
ehn,2011-12-16,2011,12,15.088813781738281
ehn,2012-01-16,2012,1,16.154277801513672
ehn,2012-02-15,2012,2,16.31170654296875
ehn,2012-03-16,2012,3,15.932316780090332
ehn,2012-04-16,2012,4,15.212736129760742
ehn,2012-05-16,2012,5,13.976472854614258
ehn,2012-06-16,2012,6,13.10159683227539
ehn,2012-07-16,2012,7,12.665335655212402
ehn,2012-08-16,2012,8,12.058155059814453
ehn,2012-09-16,2012,9,12.134662628173828
ehn,2012-10-16,2012,10,12.397268295288086
ehn,2012-11-16,2012,11,13.39625358581543
ehn,2012-12-16,2012,12,14.75102710723877
ehn,2013-01-16,2013,1,15.524930953979492
ehn,2013-02-15,2013,2,16.67925262451172
ehn,2013-03-16,2013,3,16.867534637451172
ehn,2013-04-16,2013,4,15.994333267211914
ehn,2013-05-16,2013,5,14.361795425415039
ehn,2013-06-16,2013,6,13.49981689453125
ehn,2013-07-16,2013,7,12.842730522155762
ehn,2013-08-16,2013,8,12.438751220703125
ehn,2013-09-16,2013,9,12.099395751953125
ehn,2013-10-16,2013,10,12.315354347229004
ehn,2013-11-16,2013,11,13.598398208618164
ehn,2013-12-16,2013,12,14.261839866638184
ehn,2014-01-16,2014,1,14.988407135009766
ehn,2014-02-15,2014,2,16.352991104125977
ehn,2014-03-16,2014,3,16.395919799804688
ehn,2014-04-16,2014,4,16.008337020874023
ehn,2014-05-16,2014,5,14.559447288513184
ehn,2014-06-16,2014,6,13.882484436035156
ehn,2014-07-16,2014,7,12.718931198120117
ehn,2014-08-16,2014,8,12.464591026306152
ehn,2014-09-16,2014,9,12.193878173828125
ehn,2014-10-16,2014,10,13.051241874694824
ehn,2014-11-16,2014,11,13.871868133544922
ehn,2014-12-16,2014,12,15.154767990112305
ehn,2015-01-16,2015,1,16.216266632080078
ehn,2015-02-15,2015,2,16.798341751098633
ehn,2015-03-16,2015,3,16.31238555908203
ehn,2015-04-16,2015,4,15.921538352966309
ehn,2015-05-16,2015,5,13.678964614868164
ehn,2015-06-16,2015,6,13.447270393371582
ehn,2015-07-16,2015,7,12.929540634155273
ehn,2015-08-16,2015,8,12.391138076782227
ehn,2015-09-16,2015,9,12.495454788208008
ehn,2015-10-16,2015,10,13.223917007446289
ehn,2015-11-16,2015,11,14.364701271057129
ehn,2015-12-16,2015,12,15.782570838928223
ehn,2016-01-16,2016,1,17.17629051208496
ehn,2016-02-15,2016,2,17.877084732055664
ehn,2016-03-16,2016,3,17.283248901367188
ehn,2016-04-16,2016,4,16.228710174560547
ehn,2016-05-16,2016,5,14.262712478637695
ehn,2016-06-16,2016,6,13.289834976196289
ehn,2016-07-16,2016,7,12.51589584350586
ehn,2016-08-16,2016,8,12.283984184265137
ehn,2016-09-16,2016,9,12.498321533203125
ehn,2016-10-16,2016,10,12.64050579071045
ehn,2016-11-16,2016,11,13.22846794128418
ehn,2016-12-16,2016,12,14.222980499267578
ehn,2017-01-16,2017,1,15.848546981811523
ehn,2017-02-15,2017,2,16.28597640991211
ehn,2017-03-16,2017,3,16.792863845825195
ehn,2017-04-16,2017,4,15.859939575195313
ehn,2017-05-16,2017,5,14.494108200073242
ehn,2017-06-16,2017,6,13.739874839782715
ehn,2017-07-16,2017,7,13.133950233459473
ehn,2017-08-16,2017,8,12.472444534301758
ehn,2017-09-16,2017,9,11.949209213256836
ehn,2017-10-16,2017,10,13.361587524414063
ehn,2017-11-16,2017,11,14.268855094909668
ehn,2017-12-16,2017,12,15.444997787475586
ehn,2018-01-16,2018,1,16.703868865966797
ehn,2018-02-15,2018,2,17.412878036499023
ehn,2018-03-16,2018,3,17.108394622802734
ehn,2018-04-16,2018,4,15.503841400146484
ehn,2018-05-16,2018,5,13.808446884155273
ehn,2018-06-16,2018,6,13.412336349487305
ehn,2018-07-16,2018,7,12.761360168457031
ehn,2018-08-16,2018,8,12.65381145477295
ehn,2018-09-16,2018,9,12.132020950317383
ehn,2018-10-16,2018,10,13.260432243347168
ehn,2018-11-16,2018,11,13.9580717086792
ehn,2018-12-16,2018,12,15.323429107666016
ehn,2019-01-16,2019,1,16.610300064086914
ehn,2019-02-15,2019,2,17.369239807128906
ehn,2019-03-16,2019,3,16.463865280151367
ehn,2019-04-16,2019,4,15.799543380737305
ehn,2019-05-16,2019,5,14.12252140045166
ehn,2019-06-16,2019,6,13.01936149597168
ehn,2019-07-16,2019,7,12.492526054382324
ehn,2019-08-16,2019,8,12.17080020904541
ehn,2019-09-16,2019,9,11.78679084777832
ehn,2019-10-16,2019,10,12.769168853759766
ehn,2019-11-16,2019,11,13.35049057006836
ehn,2019-12-16,2019,12,14.483381271362305
ehn,2020-01-16,2020,1,15.72960090637207
ehn,2020-02-15,2020,2,15.954368591308594
ehn,2020-03-16,2020,3,16.338211059570313
ehn,2020-04-16,2020,4,15.17737102508545
ehn,2020-05-16,2020,5,13.609207153320313
ehn,2020-06-16,2020,6,13.245279312133789
ehn,2020-07-16,2020,7,12.962400436401367
ehn,2020-08-16,2020,8,12.646717071533203
ehn,2020-09-16,2020,9,12.127245903015137
ehn,2020-10-16,2020,10,13.06051254272461
ehn,2020-11-16,2020,11,13.945915222167969
ehn,2020-12-16,2020,12,14.6729736328125
ehn,2021-01-16,2021,1,16.52606201171875
ehn,2021-02-15,2021,2,16.391864776611328
ehn,2021-03-16,2021,3,15.529581069946289
ehn,2021-04-16,2021,4,15.028387069702148
ehn,2021-05-16,2021,5,14.32719612121582
ehn,2021-06-16,2021,6,13.72233772277832
ehn,2021-07-16,2021,7,13.241660118103027
ehn,2021-08-16,2021,8,12.562947273254395
ehn,2021-09-16,2021,9,12.230363845825195
ehn,2021-10-16,2021,10,12.663606643676758
ehn,2021-11-16,2021,11,13.810317993164063
ehn,2021-12-16,2021,12,14.952934265136719
ehn,2022-01-16,2022,1,16.424957275390625
ehn,2022-02-15,2022,2,17.524066925048828
ehn,2022-03-16,2022,3,17.60358428955078
ehn,2022-04-16,2022,4,15.71358585357666
ehn,2022-05-16,2022,5,14.920467376708984
ehn,2022-06-16,2022,6,13.901374816894531
ehn,2022-07-16,2022,7,13.179073333740234
ehn,2022-08-16,2022,8,12.708087921142578
ehn,2022-09-16,2022,9,12.55093002319336
ehn,2022-10-16,2022,10,13.248787879943848
ehn,2022-11-16,2022,11,13.966524124145508
ehn,2022-12-16,2022,12,14.613168716430664
ehn,2023-01-16,2023,1,17.120338439941406
ehn,2023-02-15,2023,2,17.066814422607422
ehn,2023-03-16,2023,3,16.92486572265625
ehn,2023-04-16,2023,4,15.849921226501465
ehn,2023-05-16,2023,5,14.775856018066406
ehn,2023-06-16,2023,6,13.753471374511719
ehn,2023-07-16,2023,7,13.123968124389648
ehn,2023-08-16,2023,8,12.923666954040527
ehn,2023-09-16,2023,9,12.437179565429688
ehn,2023-10-16,2023,10,13.526575088500977
ehn,2023-11-16,2023,11,14.122142791748047
ehn,2023-12-16,2023,12,16.015548706054688
ehn,2024-01-16,2024,1,16.572364807128906
ehn,2024-02-15,2024,2,17.014976501464844
ehn,2024-03-16,2024,3,17.212581634521484
ehn,2024-04-16,2024,4,16.000823974609375
ehn,2024-05-16,2024,5,14.775215148925781
ehn,2024-06-16,2024,6,13.678711891174316
ehn,2024-07-16,2024,7,13.215581893920898
ehn,2024-08-16,2024,8,13.038150787353516
ehn,2024-09-16,2024,9,12.411685943603516
ehn,2024-10-16,2024,10,13.1534423828125
ehn,2024-11-16,2024,11,13.928352355957031
ehn,2024-12-16,2024,12,15.636995315551758
ehn,2025-01-16,2025,1,16.746257781982422
ehn,2025-02-15,2025,2,17.869503021240234
ehn,2025-03-16,2025,3,17.261734008789063
ehn,2025-04-16,2025,4,16.20998191833496
ehn,2025-05-16,2025,5,15.088201522827148
ehn,2025-06-16,2025,6,13.956938743591309
ehn,2025-07-16,2025,7,13.457969665527344
ehn,2025-08-16,2025,8,12.850555419921875
ehn,2025-09-16,2025,9,12.342490196228027
ehn,2025-10-16,2025,10,12.976079940795898
ehn,2025-11-16,2025,11,13.184089660644531
ehn,2025-12-16,2025,12,14.604644775390625
FI,1900-01-16,1900,1,16.408960342407227
FI,1900-02-15,1900,2,17.650371551513672
FI,1900-03-16,1900,3,16.885292053222656
FI,1900-04-16,1900,4,16.506179809570313
FI,1900-05-16,1900,5,15.062031745910645
FI,1900-06-16,1900,6,14.325004577636719
FI,1900-07-16,1900,7,12.904643058776855
FI,1900-08-16,1900,8,12.317575454711914
FI,1900-09-16,1900,9,12.111451148986816
FI,1900-10-16,1900,10,12.4265775680542
FI,1900-11-16,1900,11,13.584818840026855
FI,1900-12-16,1900,12,14.999551773071289
FI,1901-01-16,1901,1,16.3535099029541
FI,1901-02-15,1901,2,16.76780891418457
FI,1901-03-16,1901,3,16.641353607177734
FI,1901-04-16,1901,4,16.110504150390625
FI,1901-05-16,1901,5,14.422157287597656
FI,1901-06-16,1901,6,13.332379341125488
FI,1901-07-16,1901,7,11.860580444335938
FI,1901-08-16,1901,8,11.35981559753418
FI,1901-09-16,1901,9,11.682013511657715
FI,1901-10-16,1901,10,12.369014739990234
FI,1901-11-16,1901,11,13.34450626373291
FI,1901-12-16,1901,12,14.689176559448242
FI,1902-01-16,1902,1,16.557327270507813
FI,1902-02-15,1902,2,17.167621612548828
FI,1902-03-16,1902,3,17.111194610595703
FI,1902-04-16,1902,4,16.156177520751953
FI,1902-05-16,1902,5,14.502470016479492
FI,1902-06-16,1902,6,13.332504272460938
FI,1902-07-16,1902,7,12.936141967773438
FI,1902-08-16,1902,8,12.397932052612305
FI,1902-09-16,1902,9,11.869451522827148
FI,1902-10-16,1902,10,12.231620788574219
FI,1902-11-16,1902,11,13.860068321228027
FI,1902-12-16,1902,12,15.249488830566406
FI,1903-01-16,1903,1,16.201141357421875
FI,1903-02-15,1903,2,17.33724594116211
FI,1903-03-16,1903,3,17.195730209350586
FI,1903-04-16,1903,4,16.129804611206055
FI,1903-05-16,1903,5,14.843527793884277
FI,1903-06-16,1903,6,13.014691352844238
FI,1903-07-16,1903,7,12.601705551147461
FI,1903-08-16,1903,8,11.729244232177734
FI,1903-09-16,1903,9,11.608951568603516
FI,1903-10-16,1903,10,12.51763916015625
FI,1903-11-16,1903,11,13.751069068908691
FI,1903-12-16,1903,12,15.019676208496094
FI,1904-01-16,1904,1,17.27764129638672
FI,1904-02-15,1904,2,17.74456024169922
FI,1904-03-16,1904,3,17.4383544921875
FI,1904-04-16,1904,4,16.986055374145508
FI,1904-05-16,1904,5,15.288407325744629
FI,1904-06-16,1904,6,13.9215669631958
FI,1904-07-16,1904,7,12.387248992919922
FI,1904-08-16,1904,8,12.212932586669922
FI,1904-09-16,1904,9,11.735451698303223
FI,1904-10-16,1904,10,12.814352035522461
FI,1904-11-16,1904,11,13.219819068908691
FI,1904-12-16,1904,12,14.642488479614258
FI,1905-01-16,1905,1,16.249908447265625
FI,1905-02-15,1905,2,17.10857582092285
FI,1905-03-16,1905,3,17.0946044921875
FI,1905-04-16,1905,4,15.986492156982422
FI,1905-05-16,1905,5,14.372157096862793
FI,1905-06-16,1905,6,13.658770561218262
FI,1905-07-16,1905,7,12.332267761230469
FI,1905-08-16,1905,8,12.1774320602417
FI,1905-09-16,1905,9,11.51288890838623
FI,1905-10-16,1905,10,11.591014862060547
FI,1905-11-16,1905,11,12.76095962524414
FI,1905-12-16,1905,12,14.815959930419922
FI,1906-01-16,1906,1,16.121889114379883
FI,1906-02-15,1906,2,17.104774475097656
FI,1906-03-16,1906,3,17.20673942565918
FI,1906-04-16,1906,4,15.727445602416992
FI,1906-05-16,1906,5,13.949493408203125
FI,1906-06-16,1906,6,12.731756210327148
FI,1906-07-16,1906,7,11.547405242919922
FI,1906-08-16,1906,8,11.96629524230957
FI,1906-09-16,1906,9,12.042668342590332
FI,1906-10-16,1906,10,12.427106857299805
FI,1906-11-16,1906,11,12.826131820678711
FI,1906-12-16,1906,12,14.56078052520752
FI,1907-01-16,1907,1,16.050289154052734
FI,1907-02-15,1907,2,16.990184783935547
FI,1907-03-16,1907,3,16.199386596679688
FI,1907-04-16,1907,4,15.382997512817383
FI,1907-05-16,1907,5,14.138882637023926
FI,1907-06-16,1907,6,12.818649291992188
FI,1907-07-16,1907,7,11.972579956054688
FI,1907-08-16,1907,8,11.356746673583984
FI,1907-09-16,1907,9,12.002901077270508
FI,1907-10-16,1907,10,11.569613456726074
FI,1907-11-16,1907,11,13.78492546081543
FI,1907-12-16,1907,12,15.628192901611328
FI,1908-01-16,1908,1,17.235050201416016
FI,1908-02-15,1908,2,17.534320831298828
FI,1908-03-16,1908,3,17.767139434814453
FI,1908-04-16,1908,4,15.997247695922852
FI,1908-05-16,1908,5,14.197924613952637
FI,1908-06-16,1908,6,13.387563705444336
FI,1908-07-16,1908,7,12.334938049316406
FI,1908-08-16,1908,8,11.87966537475586
FI,1908-09-16,1908,9,11.442219734191895
FI,1908-10-16,1908,10,12.823959350585938
FI,1908-11-16,1908,11,13.688426971435547
FI,1908-12-16,1908,12,14.902399063110352
FI,1909-01-16,1909,1,15.849785804748535
FI,1909-02-15,1909,2,17.144332885742188
FI,1909-03-16,1909,3,16.832786560058594
FI,1909-04-16,1909,4,15.757081985473633
FI,1909-05-16,1909,5,13.79494857788086
FI,1909-06-16,1909,6,12.688570022583008
FI,1909-07-16,1909,7,11.454017639160156
FI,1909-08-16,1909,8,11.57219123840332
FI,1909-09-16,1909,9,11.474371910095215
FI,1909-10-16,1909,10,12.379600524902344
FI,1909-11-16,1909,11,13.196439743041992
FI,1909-12-16,1909,12,13.961976051330566
FI,1910-01-16,1910,1,16.147689819335938
FI,1910-02-15,1910,2,17.353954315185547
FI,1910-03-16,1910,3,16.900264739990234
FI,1910-04-16,1910,4,16.311866760253906
FI,1910-05-16,1910,5,14.471217155456543
FI,1910-06-16,1910,6,13.437129974365234
FI,1910-07-16,1910,7,12.318550109863281
FI,1910-08-16,1910,8,12.631569862365723
FI,1910-09-16,1910,9,12.548561096191406
FI,1910-10-16,1910,10,12.219847679138184
FI,1910-11-16,1910,11,13.910662651062012
FI,1910-12-16,1910,12,15.610072135925293
FI,1911-01-16,1911,1,15.756475448608398
FI,1911-02-15,1911,2,17.134380340576172
FI,1911-03-16,1911,3,17.71984100341797
FI,1911-04-16,1911,4,15.962432861328125
FI,1911-05-16,1911,5,14.362130165100098
FI,1911-06-16,1911,6,13.4268217086792
FI,1911-07-16,1911,7,12.066865921020508
FI,1911-08-16,1911,8,12.426667213439941
FI,1911-09-16,1911,9,12.275296211242676
FI,1911-10-16,1911,10,13.215152740478516
FI,1911-11-16,1911,11,13.889036178588867
FI,1911-12-16,1911,12,15.172298431396484
FI,1912-01-16,1912,1,15.75368881225586
FI,1912-02-15,1912,2,17.55744743347168
FI,1912-03-16,1912,3,17.81612777709961
FI,1912-04-16,1912,4,15.90028190612793
FI,1912-05-16,1912,5,14.446918487548828
FI,1912-06-16,1912,6,14.185760498046875
FI,1912-07-16,1912,7,12.850851058959961
FI,1912-08-16,1912,8,12.317305564880371
FI,1912-09-16,1912,9,11.89365005493164
FI,1912-10-16,1912,10,12.843757629394531
FI,1912-11-16,1912,11,14.086355209350586
FI,1912-12-16,1912,12,15.315025329589844
FI,1913-01-16,1913,1,16.355514526367188
FI,1913-02-15,1913,2,16.95448112487793
FI,1913-03-16,1913,3,16.868925094604492
FI,1913-04-16,1913,4,16.43655776977539
FI,1913-05-16,1913,5,14.926410675048828
FI,1913-06-16,1913,6,13.873443603515625
FI,1913-07-16,1913,7,12.421213150024414
FI,1913-08-16,1913,8,11.962783813476563
FI,1913-09-16,1913,9,12.226393699645996
FI,1913-10-16,1913,10,13.008344650268555
FI,1913-11-16,1913,11,13.619791030883789
FI,1913-12-16,1913,12,15.205214500427246
FI,1914-01-16,1914,1,16.46543312072754
FI,1914-02-15,1914,2,17.294174194335938
FI,1914-03-16,1914,3,18.594772338867188
FI,1914-04-16,1914,4,16.75336456298828
FI,1914-05-16,1914,5,14.756071090698242
FI,1914-06-16,1914,6,14.035614013671875
FI,1914-07-16,1914,7,13.071918487548828
FI,1914-08-16,1914,8,12.042619705200195
FI,1914-09-16,1914,9,12.379638671875
FI,1914-10-16,1914,10,13.48695182800293
FI,1914-11-16,1914,11,14.508630752563477
FI,1914-12-16,1914,12,15.072864532470703
FI,1915-01-16,1915,1,16.508203506469727
FI,1915-02-15,1915,2,17.534870147705078
FI,1915-03-16,1915,3,17.668354034423828
FI,1915-04-16,1915,4,16.35711669921875
FI,1915-05-16,1915,5,14.595094680786133
FI,1915-06-16,1915,6,13.842254638671875
FI,1915-07-16,1915,7,12.244518280029297
FI,1915-08-16,1915,8,12.022807121276855
FI,1915-09-16,1915,9,11.950701713562012
FI,1915-10-16,1915,10,12.130014419555664
FI,1915-11-16,1915,11,13.266756057739258
FI,1915-12-16,1915,12,14.740675926208496
FI,1916-01-16,1916,1,16.263784408569336
FI,1916-02-15,1916,2,17.35086441040039
FI,1916-03-16,1916,3,17.423213958740234
FI,1916-04-16,1916,4,16.744775772094727
FI,1916-05-16,1916,5,14.641843795776367
FI,1916-06-16,1916,6,13.730691909790039
FI,1916-07-16,1916,7,12.29820442199707
FI,1916-08-16,1916,8,12.119176864624023
FI,1916-09-16,1916,9,12.02077865600586
